Link,Bedrooms,Bathrooms,Area_m2,Price_per_meter,Address,City,Location_1,Location_2,Unit,Type,Rent_Sale
https://www.propertysorted.com/buy/listing/ad-compound-jefaira-bedrooms-1-sqm-63-property-type-chalet,1.0,,63.0,86820.0,"Jefaira, North Coast, Egypt",Alexandria,North Coast,Jefaira,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-ghazala-bay-bedrooms-1-sqm-98-property-type-chalet,1.0,,98.0,102217.0,"Ghazala Bay, North Coast, Egypt",Alexandria,North Coast,Ghazala Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-telal-north-coast-bedrooms-5-sqm-140-property-type-chalet,5.0,,140.0,103259.0,"Telal North Coast, North Coast, Egypt",Alexandria,North Coast,Telal North Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-masaya-bedrooms-4-sqm-259-property-type-chalet,4.0,,259.0,90850.0,"Masaya, North Coast, Egypt",Alexandria,North Coast,Masaya,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-il-latini-new-alamein-bedrooms-6-sqm-119-property-type-chalet,6.0,,119.0,41716.0,"Il Latini New Alamein, North Coast, Egypt",Alexandria,North Coast,Il Latini New Alamein,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-gate-bedrooms-2-sqm-100-property-type-chalet,2.0,,100.0,146336.0,"The Gate, North Coast, Egypt",Alexandria,North Coast,The Gate,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-la-vista-bay-north-coast-bedrooms-2-sqm-110-property-type-chalet,2.0,,110.0,140000.0,"La Vista Bay North Coast, North Coast, Egypt",Alexandria,North Coast,La Vista Bay North Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-cali-coast-bedrooms-1-sqm-70-property-type-chalet,1.0,,70.0,95550.0,"Cali Coast, North Coast, Egypt",Alexandria,North Coast,Cali Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-cecilia-lagoons-bedrooms-1-sqm-55-property-type-chalet,1.0,,55.0,87875.0,"Cecilia Lagoons, North Coast, Egypt",Alexandria,North Coast,Cecilia Lagoons,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-seashore-bedrooms-2-sqm-100-property-type-chalet,2.0,,100.0,123000.0,"Seashore, North Coast, Egypt",Alexandria,North Coast,Seashore,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-golf-porto-marina-bedrooms-4-sqm-170-property-type-chalet,4.0,,170.0,46891.0,"Golf Porto Marina, North Coast, Egypt",Alexandria,North Coast,Golf Porto Marina,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-gate-bedrooms-3-sqm-210-property-type-chalet,3.0,,210.0,146336.0,"The Gate, North Coast, Egypt",Alexandria,North Coast,The Gate,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-d-bay-bedrooms-1-sqm-70-property-type-chalet,1.0,,70.0,114743.0,"D Bay, North Coast, Egypt",Alexandria,North Coast,D Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-jefaira-bedrooms-4-sqm-214-property-type-chalet,4.0,,214.0,86820.0,"Jefaira, North Coast, Egypt",Alexandria,North Coast,Jefaira,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-direction-white-bedrooms-2-sqm-120-property-type-chalet,2.0,,120.0,73333.0,"Direction White, North Coast, Egypt",Alexandria,North Coast,Direction White,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marseilia-beach-4-bedrooms-4-sqm-90-property-type-chalet,4.0,,90.0,70000.0,"Marseilia Beach 4, North Coast, Egypt",Alexandria,North Coast,Marseilia Beach 4,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-fouka-bay-bedrooms-2-sqm-95-property-type-chalet,2.0,,95.0,115591.0,"Fouka Bay, North Coast, Egypt",Alexandria,North Coast,Fouka Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-seazen-bedrooms-4-sqm-160-property-type-chalet,4.0,,160.0,136364.0,"Seazen, North Coast, Egypt",Alexandria,North Coast,Seazen,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-salt-north-coast-bedrooms-6-sqm-284-property-type-chalet,6.0,,284.0,95238.0,"Salt North Coast, North Coast, Egypt",Alexandria,North Coast,Salt North Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-direction-white-bedrooms-6-sqm-100-property-type-chalet,6.0,,100.0,73333.0,"Direction White, North Coast, Egypt",Alexandria,North Coast,Direction White,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-fouka-bay-bedrooms-1-sqm-80-property-type-chalet,1.0,,80.0,115591.0,"Fouka Bay, North Coast, Egypt",Alexandria,North Coast,Fouka Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marina-6-bedrooms-5-sqm-165-property-type-chalet,5.0,,165.0,49081.0,"Marina 6, North Coast, Egypt",Alexandria,North Coast,Marina 6,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lvls-bedrooms-1-sqm-65-property-type-chalet,1.0,,65.0,109334.0,"Lvls, North Coast, Egypt",Alexandria,North Coast,Lvls,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-direction-white-bedrooms-4-sqm-347-property-type-chalet,4.0,,347.0,73333.0,"Direction White, North Coast, Egypt",Alexandria,North Coast,Direction White,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-salt-north-coast-bedrooms-4-sqm-110-property-type-chalet,4.0,,110.0,95238.0,"Salt North Coast, North Coast, Egypt",Alexandria,North Coast,Salt North Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-bianchi-bedrooms-2-sqm-100-property-type-chalet,2.0,,100.0,93182.0,"Bianchi, North Coast, Egypt",Alexandria,North Coast,Bianchi,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marseilia-beach-5-bedrooms-1-sqm-90-property-type-chalet,1.0,,90.0,82368.0,"Marseilia Beach 5, North Coast, Egypt",Alexandria,North Coast,Marseilia Beach 5,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-seazen-bedrooms-6-sqm-255-property-type-chalet,6.0,,255.0,136364.0,"Seazen, North Coast, Egypt",Alexandria,North Coast,Seazen,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marassi-bedrooms-5-sqm-140-property-type-chalet,5.0,,140.0,154412.0,"Marassi, North Coast, Egypt",Alexandria,North Coast,Marassi,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lasirena-north-coast-bedrooms-4-sqm-150-property-type-chalet,4.0,,150.0,93953.0,"Lasirena North Coast, North Coast, Egypt",Alexandria,North Coast,Lasirena North Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-glim-bedrooms-6-sqm-460-property-type-chalet,6.0,,460.0,34000.0,"Glim, North Coast, Egypt",Alexandria,North Coast,Glim,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-koun-bedrooms-2-sqm-90-property-type-chalet,2.0,,90.0,86012.0,"Koun, North Coast, Egypt",Alexandria,North Coast,Koun,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-coral-hills-bedrooms-2-sqm-124-property-type-chalet,2.0,,124.0,64516.0,"Coral Hills, North Coast, Egypt",Alexandria,North Coast,Coral Hills,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marseilia-beach-3-bedrooms-3-sqm-115-property-type-chalet,3.0,,115.0,60870.0,"Marseilia Beach 3, North Coast, Egypt",Alexandria,North Coast,Marseilia Beach 3,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marina-7-bedrooms-4-sqm-165-property-type-chalet,4.0,,165.0,57143.0,"Marina 7, North Coast, Egypt",Alexandria,North Coast,Marina 7,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-azzar-north-coast-bedrooms-6-sqm-333-property-type-chalet,6.0,,333.0,63077.0,"Azzar North Coast, North Coast, Egypt",Alexandria,North Coast,Azzar North Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-q-north-bedrooms-1-sqm-55-property-type-chalet,1.0,,55.0,72222.0,"Q North, North Coast, Egypt",Alexandria,North Coast,Q North,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-alura-bedrooms-1-sqm-55-property-type-chalet,1.0,,55.0,64019.0,"Alura, North Coast, Egypt",Alexandria,North Coast,Alura,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mazarine-bedrooms-5-sqm-300-property-type-chalet,5.0,,300.0,58192.0,"Mazarine, North Coast, Egypt",Alexandria,North Coast,Mazarine,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-caesar-bedrooms-4-sqm-227-property-type-chalet,4.0,,227.0,123529.0,"Caesar, North Coast, Egypt",Alexandria,North Coast,Caesar,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-alura-bedrooms-4-sqm-147-property-type-chalet,4.0,,147.0,64019.0,"Alura, North Coast, Egypt",Alexandria,North Coast,Alura,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-q-north-bedrooms-6-sqm-120-property-type-chalet,6.0,,120.0,72222.0,"Q North, North Coast, Egypt",Alexandria,North Coast,Q North,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-almaza-bay-bedrooms-6-sqm-280-property-type-chalet,6.0,,280.0,153333.0,"Almaza Bay, North Coast, Egypt",Alexandria,North Coast,Almaza Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-june-bedrooms-3-sqm-133-property-type-chalet,3.0,,133.0,184167.0,"June, North Coast, Egypt",Alexandria,North Coast,June,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-solare-bedrooms-4-sqm-151-property-type-chalet,4.0,,151.0,121907.0,"Solare, North Coast, Egypt",Alexandria,North Coast,Solare,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-seashell-bedrooms-6-sqm-260-property-type-chalet,6.0,,260.0,83333.0,"Seashell, North Coast, Egypt",Alexandria,North Coast,Seashell,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-hacienda-bay-bedrooms-6-sqm-266-property-type-chalet,6.0,,266.0,84746.0,"Hacienda Bay, North Coast, Egypt",Alexandria,North Coast,Hacienda Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-hacienda-west-bedrooms-4-sqm-205-property-type-chalet,4.0,,205.0,122807.0,"Hacienda West, North Coast, Egypt",Alexandria,North Coast,Hacienda West,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-azha-north-bedrooms-2-sqm-107-property-type-chalet,2.0,,107.0,138118.0,"Azha North, North Coast, Egypt",Alexandria,North Coast,Azha North,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-agora-bedrooms-1-sqm-55-property-type-chalet,1.0,,55.0,23529.0,"Agora, North Coast, Egypt",Alexandria,North Coast,Agora,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-ramla-bedrooms-3-sqm-170-property-type-chalet,3.0,,170.0,138462.0,"Ramla, North Coast, Egypt",Alexandria,North Coast,Ramla,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-porto-marina-bedrooms-2-sqm-80-property-type-chalet,2.0,,80.0,46333.0,"Porto Marina, North Coast, Egypt",Alexandria,North Coast,Porto Marina,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-porto-marina-bedrooms-4-sqm-160-property-type-chalet,4.0,,160.0,46333.0,"Porto Marina, North Coast, Egypt",Alexandria,North Coast,Porto Marina,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-zahra-bedrooms-3-sqm-75-property-type-chalet,3.0,,75.0,73417.0,"Zahra, North Coast, Egypt",Alexandria,North Coast,Zahra,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-hacienda-heneish-bedrooms-3-sqm-150-property-type-chalet,3.0,,150.0,120968.0,"Hacienda Heneish, North Coast, Egypt",Alexandria,North Coast,Hacienda Heneish,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-coast-bedrooms-5-sqm-360-property-type-chalet,5.0,,360.0,107344.0,"Katameya Coast, North Coast, Egypt",Cairo,North Coast,Katameya Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-south-med-bedrooms-1-sqm-72-property-type-chalet,1.0,,72.0,131456.0,"South Med, North Coast, Egypt",Alexandria,North Coast,South Med,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lvls-bedrooms-2-sqm-107-property-type-chalet,2.0,,107.0,109334.0,"Lvls, North Coast, Egypt",Alexandria,North Coast,Lvls,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-stella-heights-bedrooms-3-sqm-120-property-type-chalet,3.0,,120.0,42500.0,"Stella Heights, North Coast, Egypt",Alexandria,North Coast,Stella Heights,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lvls-bedrooms-3-sqm-150-property-type-chalet,3.0,,150.0,109334.0,"Lvls, North Coast, Egypt",Alexandria,North Coast,Lvls,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-fouka-bay-bedrooms-4-sqm-190-property-type-chalet,4.0,,190.0,115591.0,"Fouka Bay, North Coast, Egypt",Alexandria,North Coast,Fouka Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-azzar-north-coast-bedrooms-5-sqm-280-property-type-chalet,5.0,,280.0,63077.0,"Azzar North Coast, North Coast, Egypt",Alexandria,North Coast,Azzar North Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-almaza-bay-bedrooms-4-sqm-357-property-type-chalet,4.0,,357.0,153333.0,"Almaza Bay, North Coast, Egypt",Alexandria,North Coast,Almaza Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-soul-bedrooms-1-sqm-50-property-type-chalet,1.0,,50.0,527566.0,"Soul, North Coast, Egypt",Alexandria,North Coast,Soul,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-playa-ghazala-bedrooms-1-sqm-70-property-type-chalet,1.0,,70.0,91673.0,"Playa Ghazala, North Coast, Egypt",Alexandria,North Coast,Playa Ghazala,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-almaza-bay-bedrooms-5-sqm-175-property-type-chalet,5.0,,175.0,153333.0,"Almaza Bay, North Coast, Egypt",Alexandria,North Coast,Almaza Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-zoya-ghazala-bay-bedrooms-5-sqm-125-property-type-chalet,5.0,,125.0,58333.0,"Zoya Ghazala Bay, North Coast, Egypt",Alexandria,North Coast,Zoya Ghazala Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-masyaf-bedrooms-4-sqm-145-property-type-chalet,4.0,,145.0,130909.0,"Al Masyaf, North Coast, Egypt",Alexandria,North Coast,Al Masyaf,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-palm-hills-new-alamein-bedrooms-4-sqm-108-property-type-chalet,4.0,,108.0,86118.0,"Palm Hills New Alamein, North Coast, Egypt",Alexandria,North Coast,Palm Hills New Alamein,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-june-bedrooms-4-sqm-175-property-type-chalet,4.0,,175.0,184167.0,"June, North Coast, Egypt",Alexandria,North Coast,June,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-beit-al-bahr-bedrooms-1-sqm-75-property-type-chalet,1.0,,75.0,120380.0,"Beit Al Bahr, North Coast, Egypt",Alexandria,North Coast,Beit Al Bahr,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-hacienda-west-bedrooms-2-sqm-100-property-type-chalet,2.0,,100.0,122807.0,"Hacienda West, North Coast, Egypt",Alexandria,North Coast,Hacienda West,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-d-bay-bedrooms-3-sqm-110-property-type-chalet,3.0,,110.0,114743.0,"D Bay, North Coast, Egypt",Alexandria,North Coast,D Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-coast-bedrooms-4-sqm-184-property-type-chalet,4.0,,184.0,107344.0,"Katameya Coast, North Coast, Egypt",Cairo,North Coast,Katameya Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-bianchi-bedrooms-6-sqm-155-property-type-chalet,6.0,,155.0,93182.0,"Bianchi, North Coast, Egypt",Alexandria,North Coast,Bianchi,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marseilia-beach-4-bedrooms-5-sqm-500-property-type-chalet,5.0,,500.0,70000.0,"Marseilia Beach 4, North Coast, Egypt",Alexandria,North Coast,Marseilia Beach 4,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marina-5-bedrooms-2-sqm-120-property-type-chalet,2.0,,120.0,32847.0,"Marina 5, North Coast, Egypt",Alexandria,North Coast,Marina 5,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marina-6-bedrooms-4-sqm-165-property-type-chalet,4.0,,165.0,49081.0,"Marina 6, North Coast, Egypt",Alexandria,North Coast,Marina 6,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-azzar-north-coast-bedrooms-2-sqm-110-property-type-chalet,2.0,,110.0,63077.0,"Azzar North Coast, North Coast, Egypt",Alexandria,North Coast,Azzar North Coast,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-lotus-bedrooms-4-sqm-210-property-type-chalet,4.0,,210.0,33429.0,"Lotus, North Coast, Egypt",Alexandria,North Coast,Lotus,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-il-latini-new-alamein-bedrooms-1-sqm-95-property-type-chalet,1.0,,95.0,41716.0,"Il Latini New Alamein, North Coast, Egypt",Alexandria,North Coast,Il Latini New Alamein,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-caesar-bedrooms-5-sqm-250-property-type-chalet,5.0,,250.0,123529.0,"Caesar, North Coast, Egypt",Alexandria,North Coast,Caesar,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-marina-2-bedrooms-5-sqm-200-property-type-chalet,5.0,,200.0,176829.0,"Marina 2, North Coast, Egypt",Alexandria,North Coast,Marina 2,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mountain-view-ras-el-hikma-bedrooms-4-sqm-92-property-type-chalet,4.0,,92.0,95133.0,"Mountain View Ras El Hikma, North Coast, Egypt",Alexandria,North Coast,Mountain View Ras El Hikma,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-hacienda-bay-bedrooms-2-sqm-110-property-type-chalet,2.0,,110.0,84746.0,"Hacienda Bay, North Coast, Egypt",Alexandria,North Coast,Hacienda Bay,Chalet,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-sea-view-bedrooms-5-sqm-72-property-type-chalet,5.0,,72.0,95322.0,"Sea View, North Coast, Egypt",Alexandria,North Coast,Sea View,Chalet,Residential,Sale
